"catalogue","cat_row","construction","ingredient_call","ing_N","ing_k","ing_vmin","ing_vmax","confidence","stamp_date"
"PCAcat",273,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",273,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",273,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",274,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",274,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",274,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), CS_CMMSSY(20, 12))",353,139,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",274,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",274,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",274,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",275,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",275,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",275,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), SCA_MS(21, 12))",364,146,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",275,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",275,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",275,"productPCA","SCA_MS(21, 12)",232,21,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",276,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",276,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",276,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), SCA_MS(22, 12))",375,153,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",276,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",276,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",276,"productPCA","SCA_MS(22, 12)",243,22,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",277,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",277,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",277,"productPCA","productPCA(SCA_LCDST(18, 12), SCA_LCDST(18, 12))",386,323,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",277,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",277,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",278,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",278,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",278,"productPCA","productPCA(SCA_LCDST(18, 12), SCA_LCDST(19, 12))",397,341,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",278,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",278,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",279,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",279,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",279,"productPCA","productPCA(SCA_LCDST(19, 12), SCA_LCDST(19, 12))",408,360,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",279,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",279,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",280,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",280,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",280,"productPCA","productPCA(SCA_LCDST(19, 12), CS_CMMSSY(20, 12))",419,379,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",280,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",280,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",281,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",281,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",281,"productPCA","productPCA(CS_CMMSSY(20, 12), CS_CMMSSY(20, 12))",430,399,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",281,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",281,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",282,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",282,"productPCA","productPCA(SCA_LCDST(18, 12), SCA_LCDST(18, 12))",386,323,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",282,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",282,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",283,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",283,"productPCA","productPCA(SCA_LCDST(18, 12), SCA_LCDST(19, 12))",397,341,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",283,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",283,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",284,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",284,"productPCA","productPCA(SCA_LCDST(19, 12), SCA_LCDST(19, 12))",408,360,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",284,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",284,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",285,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",285,"productPCA","productPCA(SCA_LCDST(19, 12), SCA_LCDST(19, 12))",408,360,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",285,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",285,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",286,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",286,"productPCA","productPCA(SCA_LCDST(19, 12), CS_CMMSSY(20, 12))",419,379,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",286,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",286,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",287,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",287,"productPCA","productPCA(CS_CMMSSY(20, 12), CS_CMMSSY(20, 12))",430,399,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",287,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",287,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",288,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",288,"productPCA","productPCA(CS_CMMSSY(20, 12), CS_CMMSSY(20, 12))",430,399,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",288,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",288,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), productPCA(SCA_LCDST(18, 12), SCA_LCDST(18, 12)))",518,2227,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","productPCA(SCA_LCDST(18, 12), SCA_LCDST(18, 12))",386,323,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",289,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), productPCA(SCA_LCDST(18, 12), SCA_LCDST(19, 12)))",529,2352,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","productPCA(SCA_LCDST(18, 12), SCA_LCDST(19, 12))",397,341,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",290,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), productPCA(SCA_LCDST(19, 12), SCA_LCDST(19, 12)))",540,2484,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","productPCA(SCA_LCDST(19, 12), SCA_LCDST(19, 12))",408,360,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",291,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), productPCA(SCA_LCDST(19, 12), CS_CMMSSY(20, 12)))",551,2616,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","productPCA(SCA_LCDST(19, 12), CS_CMMSSY(20, 12))",419,379,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","SCA_LCDST(19, 12)",210,19,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",292,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","productPCA(CA_to_PCA(miscCA(2, 7, 12)), productPCA(CS_CMMSSY(20, 12), CS_CMMSSY(20, 12)))",562,2755,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","productPCA(CS_CMMSSY(20, 12), CS_CMMSSY(20, 12))",430,399,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",293,"productPCA","CS_CMMSSY(20, 12)",221,20,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",294,"productPCA","CA_to_PCA(miscCA(2, 7, 12))",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",294,"productPCA","miscCA(2, 7, 12)",144,7,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",294,"productPCA","productPCA(SCA_LCDST(18, 12), productPCA(SCA_LCDST(18, 12), SCA_LCDST(18, 12)))",573,5780,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",294,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",294,"productPCA","productPCA(SCA_LCDST(18, 12), SCA_LCDST(18, 12))",386,323,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",294,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",294,"productPCA","SCA_LCDST(18, 12)",199,18,12,12,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",295,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",295,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",296,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",296,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",297,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",297,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",298,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",298,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",299,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",299,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",300,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",300,"productPCA","SCA_LCDST(21, 13)",253,21,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",301,"productPCA","SCA_LCDST(21, 13)",253,21,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",301,"productPCA","SCA_LCDST(21, 13)",253,21,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",302,"productPCA","SCA_LCDST(21, 13)",253,21,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",302,"productPCA","SCA_MS(22, 13)",265,22,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",303,"productPCA","SCA_MS(22, 13)",265,22,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",303,"productPCA","SCA_MS(22, 13)",265,22,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",304,"productPCA","SCA_MS(22, 13)",265,22,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",304,"productPCA","SCA_MS(23, 13)",277,23,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",305,"productPCA","SCA_MS(23, 13)",277,23,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",305,"productPCA","SCA_MS(23, 13)",277,23,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",306,"productPCA","SCA_MS(23, 13)",277,23,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",306,"productPCA","SCA_MS(24, 13)",289,24,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",307,"productPCA","SCA_MS(24, 13)",289,24,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",307,"productPCA","SCA_MS(24, 13)",289,24,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",308,"productPCA","SCA_Bose(13)",169,14,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",308,"productPCA","productPCA(CS_CMMSSY(18, 13), CS_CMMSSY(18, 13))",421,323,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",308,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",308,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",309,"productPCA","SCA_Bose(13)",169,14,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",309,"productPCA","productPCA(CS_CMMSSY(18, 13), SCA_LCDST(19, 13))",433,341,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",309,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",309,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",310,"productPCA","SCA_Bose(13)",169,14,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",310,"productPCA","productPCA(SCA_LCDST(19, 13), SCA_LCDST(19, 13))",445,360,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",310,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",310,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",311,"productPCA","SCA_Bose(13)",169,14,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",311,"productPCA","productPCA(SCA_LCDST(19, 13), SCA_LCDST(20, 13))",457,379,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",311,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",311,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",312,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",312,"productPCA","productPCA(CS_CMMSSY(18, 13), CS_CMMSSY(18, 13))",421,323,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",312,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",312,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",313,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",313,"productPCA","productPCA(CS_CMMSSY(18, 13), SCA_LCDST(19, 13))",433,341,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",313,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",313,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",314,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",314,"productPCA","productPCA(SCA_LCDST(19, 13), SCA_LCDST(19, 13))",445,360,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",314,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",314,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",315,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",315,"productPCA","productPCA(SCA_LCDST(19, 13), SCA_LCDST(19, 13))",445,360,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",315,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",315,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",316,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",316,"productPCA","productPCA(SCA_LCDST(19, 13), SCA_LCDST(20, 13))",457,379,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",316,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",316,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",317,"productPCA","SCA_LCDST(19, 13)",229,19,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",317,"productPCA","productPCA(SCA_LCDST(20, 13), SCA_LCDST(20, 13))",469,399,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",317,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",317,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",318,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",318,"productPCA","productPCA(SCA_LCDST(20, 13), SCA_LCDST(20, 13))",469,399,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",318,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",318,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",319,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",319,"productPCA","productPCA(SCA_LCDST(20, 13), SCA_LCDST(21, 13))",481,419,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",319,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",319,"productPCA","SCA_LCDST(21, 13)",253,21,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",320,"productPCA","SCA_LCDST(20, 13)",241,20,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",320,"productPCA","productPCA(SCA_LCDST(21, 13), SCA_LCDST(21, 13))",493,440,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",320,"productPCA","SCA_LCDST(21, 13)",253,21,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",320,"productPCA","SCA_LCDST(21, 13)",253,21,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",321,"productPCA","SCA_Bose(13)",169,14,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",321,"productPCA","productPCA(SCA_Bose(13), productPCA(CS_CMMSSY(18, 13), CS_CMMSSY(18, 13)))",577,4488,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",321,"productPCA","SCA_Bose(13)",169,14,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",321,"productPCA","productPCA(CS_CMMSSY(18, 13), CS_CMMSSY(18, 13))",421,323,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",321,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",321,"productPCA","CS_CMMSSY(18, 13)",217,18,13,13,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",322,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",322,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",323,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",323,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
