"child_t","child_v","child_k","child_N","child_Source","family","ing_t","ing_w","ing_v","ing_range","mult","ing_N_now","ing_k_now","confidence","stamp_date"
5,14,1189,27696120,"Martirosyan-TVT variant","Martirosyan-TVT",3,594,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1189,27696120,"Martirosyan-TVT variant","Martirosyan-TVT",3,595,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1189,27696120,"Martirosyan-TVT variant","Martirosyan-TVT",4,595,14,FALSE,1,388812,634,"ARITHMETIC","2026-09-06"
5,14,1189,27696120,"Martirosyan-TVT variant","Martirosyan-TVT",5,595,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1235,27720872,"Martirosyan-TVT variant","Martirosyan-TVT",2,617,14,FALSE,1,577,617,"ARITHMETIC","2026-09-06"
5,14,1235,27720872,"Martirosyan-TVT variant","Martirosyan-TVT",3,617,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1235,27720872,"Martirosyan-TVT variant","Martirosyan-TVT",3,618,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1235,27720872,"Martirosyan-TVT variant","Martirosyan-TVT",4,618,14,FALSE,1,388812,634,"ARITHMETIC","2026-09-06"
5,14,1235,27720872,"Martirosyan-TVT variant","Martirosyan-TVT",5,618,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1255,27770376,"Martirosyan-TVT variant","Martirosyan-TVT",2,627,14,FALSE,1,579,627,"ARITHMETIC","2026-09-06"
5,14,1255,27770376,"Martirosyan-TVT variant","Martirosyan-TVT",3,627,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1255,27770376,"Martirosyan-TVT variant","Martirosyan-TVT",3,628,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1255,27770376,"Martirosyan-TVT variant","Martirosyan-TVT",4,628,14,FALSE,1,388812,634,"ARITHMETIC","2026-09-06"
5,14,1255,27770376,"Martirosyan-TVT variant","Martirosyan-TVT",5,628,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1268,27943640,"Martirosyan-TVT","Martirosyan-TVT",2,634,14,FALSE,1,586,636,"ARITHMETIC","2026-09-06"
5,14,1268,27943640,"Martirosyan-TVT","Martirosyan-TVT",3,634,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1268,27943640,"Martirosyan-TVT","Martirosyan-TVT",4,634,14,FALSE,1,388812,634,"ARITHMETIC","2026-09-06"
5,14,1268,27943640,"Martirosyan-TVT","Martirosyan-TVT",5,634,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1272,27946760,"Martirosyan-TVT","Martirosyan-TVT",2,636,14,FALSE,1,586,636,"ARITHMETIC","2026-09-06"
5,14,1272,27946760,"Martirosyan-TVT","Martirosyan-TVT",3,636,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1272,27946760,"Martirosyan-TVT","Martirosyan-TVT",4,636,14,FALSE,1,389052,636,"ARITHMETIC","2026-09-06"
5,14,1272,27946760,"Martirosyan-TVT","Martirosyan-TVT",5,636,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1273,27993560,"Martirosyan-TVT variant","Martirosyan-TVT",2,636,14,FALSE,1,586,636,"ARITHMETIC","2026-09-06"
5,14,1273,27993560,"Martirosyan-TVT variant","Martirosyan-TVT",3,636,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1273,27993560,"Martirosyan-TVT variant","Martirosyan-TVT",3,637,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1273,27993560,"Martirosyan-TVT variant","Martirosyan-TVT",4,637,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1273,27993560,"Martirosyan-TVT variant","Martirosyan-TVT",5,637,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1282,28043064,"Martirosyan-TVT","Martirosyan-TVT",2,641,14,FALSE,1,588,646,"ARITHMETIC","2026-09-06"
5,14,1282,28043064,"Martirosyan-TVT","Martirosyan-TVT",3,641,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1282,28043064,"Martirosyan-TVT","Martirosyan-TVT",4,641,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1282,28043064,"Martirosyan-TVT","Martirosyan-TVT",5,641,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1293,28046904,"Martirosyan-TVT variant","Martirosyan-TVT",2,646,14,FALSE,1,588,646,"ARITHMETIC","2026-09-06"
5,14,1293,28046904,"Martirosyan-TVT variant","Martirosyan-TVT",3,646,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1293,28046904,"Martirosyan-TVT variant","Martirosyan-TVT",3,647,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1293,28046904,"Martirosyan-TVT variant","Martirosyan-TVT",4,647,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1293,28046904,"Martirosyan-TVT variant","Martirosyan-TVT",5,647,14,FALSE,1,8388252,650,"ARITHMETIC","2026-09-06"
5,14,1300,28145912,"Martirosyan-TVT","Martirosyan-TVT",2,650,14,FALSE,1,592,670,"ARITHMETIC","2026-09-06"
5,14,1300,28145912,"Martirosyan-TVT","Martirosyan-TVT",3,650,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1300,28145912,"Martirosyan-TVT","Martirosyan-TVT",4,650,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1300,28145912,"Martirosyan-TVT","Martirosyan-TVT",5,650,14,FALSE,1,8388252,650,"ARITHMETIC","2026-09-06"
5,14,1312,28146152,"Martirosyan-TVT","Martirosyan-TVT",2,656,14,FALSE,1,592,670,"ARITHMETIC","2026-09-06"
5,14,1312,28146152,"Martirosyan-TVT","Martirosyan-TVT",3,656,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1312,28146152,"Martirosyan-TVT","Martirosyan-TVT",4,656,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1312,28146152,"Martirosyan-TVT","Martirosyan-TVT",5,656,14,FALSE,1,8388492,656,"ARITHMETIC","2026-09-06"
5,14,1341,28998152,"Martirosyan-TVT variant","Martirosyan-TVT",2,670,14,FALSE,1,592,670,"ARITHMETIC","2026-09-06"
5,14,1341,28998152,"Martirosyan-TVT variant","Martirosyan-TVT",3,670,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1341,28998152,"Martirosyan-TVT variant","Martirosyan-TVT",3,671,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1341,28998152,"Martirosyan-TVT variant","Martirosyan-TVT",4,671,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1341,28998152,"Martirosyan-TVT variant","Martirosyan-TVT",5,671,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1357,29022904,"Martirosyan-TVT variant","Martirosyan-TVT",2,678,14,FALSE,1,593,678,"ARITHMETIC","2026-09-06"
5,14,1357,29022904,"Martirosyan-TVT variant","Martirosyan-TVT",3,678,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1357,29022904,"Martirosyan-TVT variant","Martirosyan-TVT",3,679,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1357,29022904,"Martirosyan-TVT variant","Martirosyan-TVT",4,679,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1357,29022904,"Martirosyan-TVT variant","Martirosyan-TVT",5,679,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1429,29047656,"Martirosyan-TVT variant","Martirosyan-TVT",2,714,14,FALSE,1,594,714,"ARITHMETIC","2026-09-06"
5,14,1429,29047656,"Martirosyan-TVT variant","Martirosyan-TVT",3,714,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1429,29047656,"Martirosyan-TVT variant","Martirosyan-TVT",3,715,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1429,29047656,"Martirosyan-TVT variant","Martirosyan-TVT",4,715,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1429,29047656,"Martirosyan-TVT variant","Martirosyan-TVT",5,715,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1433,29097160,"Martirosyan-TVT variant","Martirosyan-TVT",2,716,14,FALSE,1,596,716,"ARITHMETIC","2026-09-06"
5,14,1433,29097160,"Martirosyan-TVT variant","Martirosyan-TVT",3,716,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1433,29097160,"Martirosyan-TVT variant","Martirosyan-TVT",3,717,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1433,29097160,"Martirosyan-TVT variant","Martirosyan-TVT",4,717,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1433,29097160,"Martirosyan-TVT variant","Martirosyan-TVT",5,717,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1457,29121912,"Martirosyan-TVT variant","Martirosyan-TVT",2,728,14,FALSE,1,597,728,"ARITHMETIC","2026-09-06"
5,14,1457,29121912,"Martirosyan-TVT variant","Martirosyan-TVT",3,728,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1457,29121912,"Martirosyan-TVT variant","Martirosyan-TVT",3,729,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1457,29121912,"Martirosyan-TVT variant","Martirosyan-TVT",4,729,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1457,29121912,"Martirosyan-TVT variant","Martirosyan-TVT",5,729,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1477,29171416,"Martirosyan-TVT variant","Martirosyan-TVT",2,738,14,FALSE,1,599,738,"ARITHMETIC","2026-09-06"
5,14,1477,29171416,"Martirosyan-TVT variant","Martirosyan-TVT",3,738,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1477,29171416,"Martirosyan-TVT variant","Martirosyan-TVT",3,739,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1477,29171416,"Martirosyan-TVT variant","Martirosyan-TVT",4,739,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1477,29171416,"Martirosyan-TVT variant","Martirosyan-TVT",5,739,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1489,29196168,"Martirosyan-TVT variant","Martirosyan-TVT",2,744,14,FALSE,1,600,744,"ARITHMETIC","2026-09-06"
5,14,1489,29196168,"Martirosyan-TVT variant","Martirosyan-TVT",3,744,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1489,29196168,"Martirosyan-TVT variant","Martirosyan-TVT",3,745,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1489,29196168,"Martirosyan-TVT variant","Martirosyan-TVT",4,745,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1489,29196168,"Martirosyan-TVT variant","Martirosyan-TVT",5,745,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1490,29220920,"Martirosyan-TVT","Martirosyan-TVT",2,745,14,FALSE,1,601,850,"ARITHMETIC","2026-09-06"
5,14,1490,29220920,"Martirosyan-TVT","Martirosyan-TVT",3,745,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1490,29220920,"Martirosyan-TVT","Martirosyan-TVT",4,745,14,FALSE,1,392652,745,"ARITHMETIC","2026-09-06"
5,14,1490,29220920,"Martirosyan-TVT","Martirosyan-TVT",5,745,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1528,29224040,"Martirosyan-TVT","Martirosyan-TVT",2,764,14,FALSE,1,601,850,"ARITHMETIC","2026-09-06"
5,14,1528,29224040,"Martirosyan-TVT","Martirosyan-TVT",3,764,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1528,29224040,"Martirosyan-TVT","Martirosyan-TVT",4,764,14,FALSE,1,392892,764,"ARITHMETIC","2026-09-06"
5,14,1528,29224040,"Martirosyan-TVT","Martirosyan-TVT",5,764,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1532,29227160,"Martirosyan-TVT","Martirosyan-TVT",2,766,14,FALSE,1,601,850,"ARITHMETIC","2026-09-06"
5,14,1532,29227160,"Martirosyan-TVT","Martirosyan-TVT",3,766,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1532,29227160,"Martirosyan-TVT","Martirosyan-TVT",4,766,14,FALSE,1,393132,791,"ARITHMETIC","2026-09-06"
5,14,1532,29227160,"Martirosyan-TVT","Martirosyan-TVT",5,766,14,FALSE,1,9240492,766,"ARITHMETIC","2026-09-06"
5,14,1534,31479592,"Martirosyan-TVT","Martirosyan-TVT",2,767,14,FALSE,1,601,850,"ARITHMETIC","2026-09-06"
5,14,1534,31479592,"Martirosyan-TVT","Martirosyan-TVT",3,767,14,FALSE,1,12376,884,"ARITHMETIC","2026-09-06"
5,14,1534,31479592,"Martirosyan-TVT","Martirosyan-TVT",4,767,14,FALSE,1,393132,791,"ARITHMETIC","2026-09-06"
5,14,1534,31479592,"Martirosyan-TVT","Martirosyan-TVT",5,767,14,FALSE,1,11492924,767,"ARITHMETIC","2026-09-06"
5,14,1680,32427644,"perfect hash family4,3125,625T289","perfect hash family",5,336,14,FALSE,1,7274412,336,"ARITHMETIC","2026-09-06"
5,14,1680,32427644,"perfect hash family4,3125,625T289","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1800,32489084,"perfect hash family4,3125,625T265","perfect hash family",5,360,14,FALSE,1,7335852,360,"ARITHMETIC","2026-09-06"
5,14,1800,32489084,"perfect hash family4,3125,625T265","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1880,32492924,"perfect hash family4,3125,625T249","perfect hash family",5,376,14,FALSE,1,7339692,376,"ARITHMETIC","2026-09-06"
5,14,1880,32492924,"perfect hash family4,3125,625T249","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,1895,32493164,"perfect hash family4,3125,625T246","perfect hash family",5,379,14,FALSE,1,7339932,379,"ARITHMETIC","2026-09-06"
5,14,1895,32493164,"perfect hash family4,3125,625T246","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,2270,33345164,"perfect hash family4,3125,625T171","perfect hash family",5,454,14,FALSE,1,8191932,454,"ARITHMETIC","2026-09-06"
5,14,2270,33345164,"perfect hash family4,3125,625T171","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,2575,33410684,"perfect hash family4,3125,625T110","perfect hash family",5,515,14,FALSE,1,8257452,515,"ARITHMETIC","2026-09-06"
5,14,2575,33410684,"perfect hash family4,3125,625T110","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,2910,33476204,"perfect hash family4,3125,625T43","perfect hash family",5,582,14,FALSE,1,8322972,582,"ARITHMETIC","2026-09-06"
5,14,2910,33476204,"perfect hash family4,3125,625T43","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,3125,33537644,"perfect hash family4,3125,625","perfect hash family",5,625,14,FALSE,1,8384412,641,"ARITHMETIC","2026-09-06"
5,14,3126,36967070,"Add 1 factors","Add n factors",3,3124,14,FALSE,1,18843,3276,"ARITHMETIC","2026-09-06"
5,14,3126,36967070,"Add 1 factors","Add n factors",5,3125,14,FALSE,1,33537644,3125,"ARITHMETIC","2026-09-06"
5,14,3233,37551939,"Power N-CT61^2T8","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3233,37551939,"Power N-CT61^2T8","Power N-CT",5,61,14,FALSE,1,4186092,62,"ARITHMETIC","2026-09-06"
5,14,3242,37609329,"Power N-CT67^2Trin3,3,14","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3242,37609329,"Power N-CT67^2Trin3,3,14","Power N-CT",5,64,14,FALSE,2,4190172,64,"ARITHMETIC","2026-09-06"
5,14,3242,37609329,"Power N-CT67^2Trin3,3,14","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,3286,37609374,"Power N-CT67^2T14T5","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3286,37609374,"Power N-CT67^2T14T5","Power N-CT",5,62,14,FALSE,1,4186092,62,"ARITHMETIC","2026-09-06"
5,14,3286,37609374,"Power N-CT67^2T14T5","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,3342,37613409,"Power N-CT67^2Trin1,3,14","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3342,37613409,"Power N-CT67^2Trin1,3,14","Power N-CT",5,64,14,FALSE,1,4190172,64,"ARITHMETIC","2026-09-06"
5,14,3342,37613409,"Power N-CT67^2Trin1,3,14","Power N-CT",5,66,14,FALSE,1,4194252,66,"ARITHMETIC","2026-09-06"
5,14,3342,37613409,"Power N-CT67^2Trin1,3,14","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,3392,37613454,"Power N-CT67^2T14T3","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3392,37613454,"Power N-CT67^2T14T3","Power N-CT",5,64,14,FALSE,1,4190172,64,"ARITHMETIC","2026-09-06"
5,14,3392,37613454,"Power N-CT67^2T14T3","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,3395,37617444,"Power N-CT67^2Arc(3)T14","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3395,37617444,"Power N-CT67^2Arc(3)T14","Power N-CT",5,66,14,FALSE,3,4194252,66,"ARITHMETIC","2026-09-06"
5,14,3395,37617444,"Power N-CT67^2Arc(3)T14","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,3416,37617459,"Power N-CT61^2T5","Power N-CT",5,56,14,FALSE,1,4128732,56,"ARITHMETIC","2026-09-06"
5,14,3416,37617459,"Power N-CT61^2T5","Power N-CT",5,61,14,FALSE,1,4186092,62,"ARITHMETIC","2026-09-06"
5,14,3446,37617489,"Power N-CT67^2Arc(2)T14","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3446,37617489,"Power N-CT67^2Arc(2)T14","Power N-CT",5,66,14,FALSE,2,4194252,66,"ARITHMETIC","2026-09-06"
5,14,3446,37617489,"Power N-CT67^2Arc(2)T14","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,3498,37617534,"Power N-CT67^2T14T1","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3498,37617534,"Power N-CT67^2T14T1","Power N-CT",5,66,14,FALSE,1,4194252,66,"ARITHMETIC","2026-09-06"
5,14,3498,37617534,"Power N-CT67^2T14T1","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,3869,37617579,"Power N-CT73^2T20","Power N-CT",5,53,14,FALSE,1,4063212,53,"ARITHMETIC","2026-09-06"
5,14,3869,37617579,"Power N-CT73^2T20","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,4088,37683099,"Power N-CT73^2T17","Power N-CT",5,56,14,FALSE,1,4128732,56,"ARITHMETIC","2026-09-06"
5,14,4088,37683099,"Power N-CT73^2T17","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,4096,37740414,"Power N-CT67^2T3T3","Power N-CT",5,64,14,FALSE,2,4190172,64,"ARITHMETIC","2026-09-06"
5,14,4096,37740414,"Power N-CT67^2T3T3","Power N-CT",5,67,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,4526,37740459,"Power N-CT73^2T11","Power N-CT",5,62,14,FALSE,1,4186092,62,"ARITHMETIC","2026-09-06"
5,14,4526,37740459,"Power N-CT73^2T11","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,4672,37744539,"Power N-CT73^2T9","Power N-CT",5,64,14,FALSE,1,4190172,64,"ARITHMETIC","2026-09-06"
5,14,4672,37744539,"Power N-CT73^2T9","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,4818,37748619,"Power N-CT73^2T7","Power N-CT",5,66,14,FALSE,1,4194252,66,"ARITHMETIC","2026-09-06"
5,14,4818,37748619,"Power N-CT73^2T7","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,5329,37748664,"Power N-CT73^2","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,5330,41717174,"Add 1 factors","Add n factors",3,5328,14,FALSE,1,21805,5508,"ARITHMETIC","2026-09-06"
5,14,5330,41717174,"Add 1 factors","Add n factors",5,5329,14,FALSE,1,37748664,5329,"ARITHMETIC","2026-09-06"
5,14,5331,43424334,"Add 2 factors","Add n factors",2,5328,14,FALSE,1,670,5491,"ARITHMETIC","2026-09-06"
5,14,5331,43424334,"Add 2 factors","Add n factors",3,5328,14,FALSE,1,21805,5508,"ARITHMETIC","2026-09-06"
5,14,5331,43424334,"Add 2 factors","Add n factors",5,5329,14,FALSE,1,37748664,5329,"ARITHMETIC","2026-09-06"
5,14,5518,45080259,"Power N-CT89^2T27","Power N-CT",5,62,14,FALSE,1,4186092,62,"ARITHMETIC","2026-09-06"
5,14,5518,45080259,"Power N-CT89^2T27","Power N-CT",5,89,14,FALSE,1,5111772,92,"ARITHMETIC","2026-09-06"
5,14,5696,45084339,"Power N-CT89^2T25","Power N-CT",5,64,14,FALSE,1,4190172,64,"ARITHMETIC","2026-09-06"
5,14,5696,45084339,"Power N-CT89^2T25","Power N-CT",5,89,14,FALSE,1,5111772,92,"ARITHMETIC","2026-09-06"
5,14,5874,45088419,"Power N-CT89^2T23","Power N-CT",5,66,14,FALSE,1,4194252,66,"ARITHMETIC","2026-09-06"
5,14,5874,45088419,"Power N-CT89^2T23","Power N-CT",5,89,14,FALSE,1,5111772,92,"ARITHMETIC","2026-09-06"
5,14,6497,45088464,"Power N-CT89^2T16","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,6497,45088464,"Power N-CT89^2T16","Power N-CT",5,89,14,FALSE,1,5111772,92,"ARITHMETIC","2026-09-06"
5,14,6716,45547104,"Power N-CT97^2T24T5","Power N-CT",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,6716,45547104,"Power N-CT97^2T24T5","Power N-CT",5,92,14,FALSE,1,5111772,92,"ARITHMETIC","2026-09-06"
5,14,6716,45547104,"Power N-CT97^2T24T5","Power N-CT",5,97,14,FALSE,1,5177292,103,"ARITHMETIC","2026-09-06"
5,14,6798,45612579,"perfect hash family9,10609,103T37","perfect hash family",5,66,14,FALSE,1,4194252,66,"ARITHMETIC","2026-09-06"
5,14,6798,45612579,"perfect hash family9,10609,103T37","perfect hash family",5,103,14,FALSE,1,5177292,103,"ARITHMETIC","2026-09-06"
5,14,7519,45612624,"perfect hash family9,10609,103T30","perfect hash family",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,7519,45612624,"perfect hash family9,10609,103T30","perfect hash family",5,103,14,FALSE,1,5177292,103,"ARITHMETIC","2026-09-06"
5,14,7924,46005939,"Power N-CT89^2+3","Power N-CT",5,92,14,FALSE,1,5111772,92,"ARITHMETIC","2026-09-06"
5,14,7957,46104144,"perfect hash family9,11881,109T36","perfect hash family",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,7957,46104144,"perfect hash family9,11881,109T36","perfect hash family",5,109,14,FALSE,1,5238732,111,"ARITHMETIC","2026-09-06"
5,14,8249,46134864,"perfect hash family9,12769,113T40","perfect hash family",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,8249,46134864,"perfect hash family9,12769,113T40","perfect hash family",5,113,14,FALSE,1,5242572,119,"ARITHMETIC","2026-09-06"
5,14,8732,46137264,"perfect hash family9,14986,126T53","perfect hash family",5,73,14,FALSE,1,4194297,73,"ARITHMETIC","2026-09-06"
5,14,8732,46137264,"perfect hash family9,14986,126T53","perfect hash family",5,126,14,FALSE,1,5242872,145,"ARITHMETIC","2026-09-06"
5,14,9476,46530099,"perfect hash family9,10609,103T11","perfect hash family",5,92,14,FALSE,1,5111772,92,"ARITHMETIC","2026-09-06"
5,14,9476,46530099,"perfect hash family9,10609,103T11","perfect hash family",5,103,14,FALSE,1,5177292,103,"ARITHMETIC","2026-09-06"
5,14,10000,46595619,"Power N-CT101^2","Power N-CT",5,101,14,FALSE,1,5177292,103,"ARITHMETIC","2026-09-06"
6,14,19,36041819,"Add 1 factors","Add n factors",4,17,14,FALSE,1,65408,17,"ARITHMETIC","2026-09-06"
6,14,19,36041819,"Add 1 factors","Add n factors",6,18,14,FALSE,1,24137563,18,"ARITHMETIC","2026-09-06"
6,14,20,46266943,"Add 2 factors","Add n factors",3,17,14,FALSE,1,4013,17,"ARITHMETIC","2026-09-06"
6,14,20,46266943,"Add 2 factors","Add n factors",4,17,14,FALSE,1,65408,17,"ARITHMETIC","2026-09-06"
6,14,20,46266943,"Add 2 factors","Add n factors",6,18,14,FALSE,1,24137563,18,"ARITHMETIC","2026-09-06"
6,14,237,189401468,"Add 1 factors","Add n factors",4,235,14,FALSE,1,303208,238,"ARITHMETIC","2026-09-06"
6,14,237,189401468,"Add 1 factors","Add n factors",6,236,14,FALSE,1,134217612,236,"ARITHMETIC","2026-09-06"
6,14,269,251457999,"Add 1 factors","Add n factors",4,267,14,FALSE,1,320646,272,"ARITHMETIC","2026-09-06"
6,14,269,251457999,"Add 1 factors","Add n factors",6,268,14,FALSE,1,193100427,268,"ARITHMETIC","2026-09-06"
6,14,289,268435376,"Power CT17^2","Power CT",6,17,14,FALSE,1,16777212,17,"ARITHMETIC","2026-09-06"
6,14,290,327274520,"Add 1 factors","Add n factors",4,288,14,FALSE,1,323292,290,"ARITHMETIC","2026-09-06"
6,14,290,327274520,"Add 1 factors","Add n factors",6,289,14,FALSE,1,268435376,289,"ARITHMETIC","2026-09-06"
6,14,291,352293332,"Add 2 factors","Add n factors",3,288,14,FALSE,1,9819,307,"ARITHMETIC","2026-09-06"
6,14,291,352293332,"Add 2 factors","Add n factors",4,288,14,FALSE,1,323292,290,"ARITHMETIC","2026-09-06"
6,14,291,352293332,"Add 2 factors","Add n factors",6,289,14,FALSE,1,268435376,289,"ARITHMETIC","2026-09-06"
6,14,312,484579536,"Martirosyan-TVT","Martirosyan-TVT",2,156,14,FALSE,1,421,156,"ARITHMETIC","2026-09-06"
6,14,312,484579536,"Martirosyan-TVT","Martirosyan-TVT",3,156,14,FALSE,1,8172,243,"ARITHMETIC","2026-09-06"
6,14,312,484579536,"Martirosyan-TVT","Martirosyan-TVT",4,156,14,FALSE,1,261612,156,"ARITHMETIC","2026-09-06"
