"family","t","v","k","N","Source","N_pred","tier"
"perfect hash family",5,11,3125,6324600,"perfect hash family4,3125,625",6324600,"ARITHMETIC"
"perfect hash family",5,11,9701,8418210,"perfect hash family9,11881,109T20",8418210,"ARITHMETIC"
"perfect hash family",5,11,10000,8524690,"perfect hash family9,12769,113T24",8524690,"ARITHMETIC"
"perfect hash family",6,11,261,61989660,"perfect hash family4,328,208T67",61989660,"ARITHMETIC"
"perfect hash family",6,11,265,62002970,"perfect hash family4,328,208T63",62002970,"ARITHMETIC"
"perfect hash family",6,11,267,62004180,"perfect hash family4,328,208T61",62004180,"ARITHMETIC"
"perfect hash family",6,11,270,62004290,"perfect hash family4,328,208T58",62004290,"ARITHMETIC"
"perfect hash family",6,11,328,63775840,"perfect hash family4,328,208",63775840,"ARITHMETIC"
"perfect hash family",6,11,343,77933620,"perfect hash family5,475,207T66",77933620,"ARITHMETIC"
"perfect hash family",6,11,351,77946930,"perfect hash family5,475,207T62",77946930,"ARITHMETIC"
"perfect hash family",6,11,355,77948140,"perfect hash family5,475,207T60",77948140,"ARITHMETIC"
"perfect hash family",6,11,361,77948250,"perfect hash family5,475,207T57",77948250,"ARITHMETIC"
"perfect hash family",6,11,476,79719800,"perfect hash family5,476,208",79719800,"ARITHMETIC"
"perfect hash family",6,11,568,95663760,"perfect hash family6,568,208",95663760,"ARITHMETIC"
"perfect hash family",6,11,965,106293600,"perfect hash family15,965,35",106293600,"ARITHMETIC"
"perfect hash family",6,11,6894,159117660,"perfect hash family13,6894,88",159117660,"ARITHMETIC"
"perfect hash family",3,12,187,6117,"perfect hash family2,364,183T177",6117,"ARITHMETIC"
"perfect hash family",5,12,815,9646758,"perfect hash family3,1122,749T307",9646758,"ARITHMETIC"
"perfect hash family",5,12,823,9648786,"perfect hash family3,1122,749T299",9648786,"ARITHMETIC"
"perfect hash family",5,12,825,9648942,"perfect hash family3,1122,749T297",9648942,"ARITHMETIC"
"perfect hash family",5,12,827,9649026,"perfect hash family3,1122,749T295",9649026,"ARITHMETIC"
"perfect hash family",5,12,830,9652842,"perfect hash family3,1143,763T313",9652842,"ARITHMETIC"
"perfect hash family",5,12,832,9652998,"perfect hash family3,1143,763T311",9652998,"ARITHMETIC"
"perfect hash family",5,12,834,9653082,"perfect hash family3,1143,763T309",9653082,"ARITHMETIC"
"perfect hash family",5,12,836,9653394,"perfect hash family3,1149,767T313",9653394,"ARITHMETIC"
"perfect hash family",5,12,849,9853302,"perfect hash family3,849,567",9853302,"ARITHMETIC"
"perfect hash family",5,12,892,9910398,"perfect hash family3,978,653T86",9910398,"ARITHMETIC"
"perfect hash family",5,12,896,9934578,"perfect hash family3,1122,749T226",9934578,"ARITHMETIC"
"perfect hash family",5,12,903,9938634,"perfect hash family3,1143,763T240",9938634,"ARITHMETIC"
"perfect hash family",5,12,978,9938946,"perfect hash family3,978,653",9938946,"ARITHMETIC"
"perfect hash family",5,12,1026,9991674,"perfect hash family3,1122,749T96",9991674,"ARITHMETIC"
"perfect hash family",5,12,1033,9995730,"perfect hash family3,1143,763T110",9995730,"ARITHMETIC"
"perfect hash family",5,12,1035,9996042,"perfect hash family3,1149,767T114",9996042,"ARITHMETIC"
"perfect hash family",5,12,1123,10018038,"perfect hash family3,1123,750",10018038,"ARITHMETIC"
"perfect hash family",5,12,1130,10022094,"perfect hash family3,1143,763T13",10022094,"ARITHMETIC"
"perfect hash family",5,12,1132,10022406,"perfect hash family3,1149,767T17",10022406,"ARITHMETIC"
"perfect hash family",5,12,1144,10024122,"perfect hash family3,1144,764",10024122,"ARITHMETIC"
"perfect hash family",5,12,1146,10024434,"perfect hash family3,1149,767T3",10024434,"ARITHMETIC"
"perfect hash family",5,12,1149,10024590,"perfect hash family3,1149,767",10024590,"ARITHMETIC"
"perfect hash family",5,12,1620,12823552,"perfect hash family4,3125,625T301",12823552,"ARITHMETIC"
"perfect hash family",5,12,1745,12852100,"perfect hash family4,3125,625T276",12852100,"ARITHMETIC"
"perfect hash family",5,12,1895,12880648,"perfect hash family4,3125,625T246",12880648,"ARITHMETIC"
"perfect hash family",5,12,2210,12907012,"perfect hash family4,3125,625T183",12907012,"ARITHMETIC"
"perfect hash family",5,12,2250,12909040,"perfect hash family4,3125,625T175",12909040,"ARITHMETIC"
"perfect hash family",5,12,2260,12909196,"perfect hash family4,3125,625T173",12909196,"ARITHMETIC"
"perfect hash family",5,12,2270,12909280,"perfect hash family4,3125,625T171",12909280,"ARITHMETIC"
"perfect hash family",5,12,2615,13194832,"perfect hash family4,3125,625T102",13194832,"ARITHMETIC"
"perfect hash family",5,12,2835,13223380,"perfect hash family4,3125,625T58",13223380,"ARITHMETIC"
"perfect hash family",5,12,3125,13251928,"perfect hash family4,3125,625",13251928,"ARITHMETIC"
"perfect hash family",5,12,5559,16332426,"perfect hash family9,11881,109T58",16332426,"ARITHMETIC"
"perfect hash family",5,12,5668,16334454,"perfect hash family9,11881,109T57",16334454,"ARITHMETIC"
"perfect hash family",5,12,5777,16334610,"perfect hash family9,11881,109T56",16334610,"ARITHMETIC"
"perfect hash family",5,12,5995,16336638,"perfect hash family9,11881,109T54",16336638,"ARITHMETIC"
"perfect hash family",5,12,6758,16336830,"perfect hash family9,11881,109T47",16336830,"ARITHMETIC"
"perfect hash family",5,12,8175,16650978,"perfect hash family9,11881,109T34",16650978,"ARITHMETIC"
"perfect hash family",5,12,9156,16679526,"perfect hash family9,11881,109T25",16679526,"ARITHMETIC"
"perfect hash family",5,12,9592,16705890,"perfect hash family9,11881,109T21",16705890,"ARITHMETIC"
"perfect hash family",5,12,10000,16707918,"perfect hash family9,11881,109T17",16707918,"ARITHMETIC"
"perfect hash family",6,12,315,154457512,"perfect hash family4,315,200",154457512,"ARITHMETIC"
"perfect hash family",6,12,317,154457848,"perfect hash family4,317,202",154457848,"ARITHMETIC"
"perfect hash family",6,12,396,173764696,"perfect hash family4,396,250",173764696,"ARITHMETIC"
"perfect hash family",6,12,444,193071890,"perfect hash family5,444,200",193071890,"ARITHMETIC"
"perfect hash family",6,12,446,193072226,"perfect hash family5,450,202T2",193072226,"ARITHMETIC"
"perfect hash family",6,12,450,193072310,"perfect hash family5,450,202",193072310,"ARITHMETIC"
"perfect hash family",6,12,478,212379074,"perfect hash family5,570,246T46",212379074,"ARITHMETIC"
"perfect hash family",6,12,482,212379158,"perfect hash family5,570,246T44",212379158,"ARITHMETIC"
"perfect hash family",6,12,574,217205870,"perfect hash family5,574,250",217205870,"ARITHMETIC"
"perfect hash family",6,12,642,255820248,"perfect hash family6,730,244T44",255820248,"ARITHMETIC"
"perfect hash family",6,12,646,255820332,"perfect hash family6,730,244T42",255820332,"ARITHMETIC"
"perfect hash family",6,12,736,260647044,"perfect hash family6,736,250",260647044,"ARITHMETIC"
"perfect hash family",6,12,781,270301220,"perfect hash family14,1107,40S14",270301220,"ARITHMETIC"
"perfect hash family",6,12,801,274385420,"perfect hash family14,1107,40S13",274385420,"ARITHMETIC"
"perfect hash family",6,12,842,282553820,"perfect hash family14,1107,40S11",282553820,"ARITHMETIC"
"perfect hash family",5,13,815,9646764,"perfect hash family3,1122,749T307",9646764,"ARITHMETIC"
"perfect hash family",5,13,823,9648792,"perfect hash family3,1122,749T299",9648792,"ARITHMETIC"
"perfect hash family",5,13,825,9648948,"perfect hash family3,1122,749T297",9648948,"ARITHMETIC"
"perfect hash family",5,13,827,9649032,"perfect hash family3,1122,749T295",9649032,"ARITHMETIC"
"perfect hash family",5,13,830,9652848,"perfect hash family3,1143,763T313",9652848,"ARITHMETIC"
"perfect hash family",5,13,832,9653004,"perfect hash family3,1143,763T311",9653004,"ARITHMETIC"
"perfect hash family",5,13,834,9653088,"perfect hash family3,1143,763T309",9653088,"ARITHMETIC"
"perfect hash family",5,13,836,9653400,"perfect hash family3,1149,767T313",9653400,"ARITHMETIC"
"perfect hash family",5,13,849,9853308,"perfect hash family3,849,567",9853308,"ARITHMETIC"
"perfect hash family",5,13,892,9910404,"perfect hash family3,978,653T86",9910404,"ARITHMETIC"
"perfect hash family",5,13,896,9934584,"perfect hash family3,1122,749T226",9934584,"ARITHMETIC"
"perfect hash family",5,13,903,9938640,"perfect hash family3,1143,763T240",9938640,"ARITHMETIC"
"perfect hash family",5,13,978,9938952,"perfect hash family3,978,653",9938952,"ARITHMETIC"
"perfect hash family",5,13,1026,9991680,"perfect hash family3,1122,749T96",9991680,"ARITHMETIC"
"perfect hash family",5,13,1033,9995736,"perfect hash family3,1143,763T110",9995736,"ARITHMETIC"
"perfect hash family",5,13,1035,9996048,"perfect hash family3,1149,767T114",9996048,"ARITHMETIC"
"perfect hash family",5,13,1123,10018044,"perfect hash family3,1123,750",10018044,"ARITHMETIC"
"perfect hash family",5,13,1130,10022100,"perfect hash family3,1143,763T13",10022100,"ARITHMETIC"
"perfect hash family",5,13,1132,10022412,"perfect hash family3,1149,767T17",10022412,"ARITHMETIC"
"perfect hash family",5,13,1144,10024128,"perfect hash family3,1144,764",10024128,"ARITHMETIC"
"perfect hash family",5,13,1146,10024440,"perfect hash family3,1149,767T3",10024440,"ARITHMETIC"
"perfect hash family",5,13,1149,10024596,"perfect hash family3,1149,767",10024596,"ARITHMETIC"
"perfect hash family",5,13,1185,12509376,"perfect hash family4,3125,625T388",12509376,"ARITHMETIC"
"perfect hash family",5,13,1305,12535740,"perfect hash family4,3125,625T364",12535740,"ARITHMETIC"
"perfect hash family",5,13,1355,12537768,"perfect hash family4,3125,625T354",12537768,"ARITHMETIC"
"perfect hash family",5,13,1360,12537924,"perfect hash family4,3125,625T353",12537924,"ARITHMETIC"
"perfect hash family",5,13,1620,12823560,"perfect hash family4,3125,625T301",12823560,"ARITHMETIC"
"perfect hash family",5,13,1745,12852108,"perfect hash family4,3125,625T276",12852108,"ARITHMETIC"
"perfect hash family",5,13,1895,12880656,"perfect hash family4,3125,625T246",12880656,"ARITHMETIC"
"perfect hash family",5,13,2210,12907020,"perfect hash family4,3125,625T183",12907020,"ARITHMETIC"
"perfect hash family",5,13,2250,12909048,"perfect hash family4,3125,625T175",12909048,"ARITHMETIC"
"perfect hash family",5,13,2260,12909204,"perfect hash family4,3125,625T173",12909204,"ARITHMETIC"
"perfect hash family",5,13,2270,12909288,"perfect hash family4,3125,625T171",12909288,"ARITHMETIC"
"perfect hash family",5,13,2615,13194840,"perfect hash family4,3125,625T102",13194840,"ARITHMETIC"
"perfect hash family",5,13,2835,13223388,"perfect hash family4,3125,625T58",13223388,"ARITHMETIC"
"perfect hash family",5,13,3125,13251936,"perfect hash family4,3125,625",13251936,"ARITHMETIC"
"perfect hash family",5,13,5559,16332444,"perfect hash family9,11881,109T58",16332444,"ARITHMETIC"
"perfect hash family",5,13,5668,16334472,"perfect hash family9,11881,109T57",16334472,"ARITHMETIC"
"perfect hash family",5,13,5777,16334628,"perfect hash family9,11881,109T56",16334628,"ARITHMETIC"
"perfect hash family",5,13,5995,16336656,"perfect hash family9,11881,109T54",16336656,"ARITHMETIC"
"perfect hash family",5,13,6758,16336848,"perfect hash family9,11881,109T47",16336848,"ARITHMETIC"
"perfect hash family",5,13,8175,16650996,"perfect hash family9,11881,109T34",16650996,"ARITHMETIC"
"perfect hash family",5,13,9156,16679544,"perfect hash family9,11881,109T25",16679544,"ARITHMETIC"
"perfect hash family",5,13,9592,16705908,"perfect hash family9,11881,109T21",16705908,"ARITHMETIC"
"perfect hash family",5,13,10000,16707936,"perfect hash family9,11881,109T17",16707936,"ARITHMETIC"
"perfect hash family",6,13,315,154457520,"perfect hash family4,315,200",154457520,"ARITHMETIC"
"perfect hash family",6,13,317,154457856,"perfect hash family4,317,202",154457856,"ARITHMETIC"
"perfect hash family",6,13,346,168937908,"perfect hash family4,396,250T50",168937908,"ARITHMETIC"
"perfect hash family",6,13,348,168937992,"perfect hash family4,396,250T48",168937992,"ARITHMETIC"
"perfect hash family",6,13,396,173764704,"perfect hash family4,396,250",173764704,"ARITHMETIC"
"perfect hash family",6,13,444,193071900,"perfect hash family5,444,200",193071900,"ARITHMETIC"
"perfect hash family",6,13,446,193072236,"perfect hash family5,450,202T2",193072236,"ARITHMETIC"
"perfect hash family",6,13,450,193072320,"perfect hash family5,450,202",193072320,"ARITHMETIC"
"perfect hash family",6,13,478,212379084,"perfect hash family5,570,246T46",212379084,"ARITHMETIC"
"perfect hash family",6,13,482,212379168,"perfect hash family5,570,246T44",212379168,"ARITHMETIC"
"perfect hash family",6,13,574,217205880,"perfect hash family5,574,250",217205880,"ARITHMETIC"
"perfect hash family",6,13,642,255820260,"perfect hash family6,730,244T44",255820260,"ARITHMETIC"
"perfect hash family",6,13,646,255820344,"perfect hash family6,730,244T42",255820344,"ARITHMETIC"
"perfect hash family",6,13,736,260647056,"perfect hash family6,736,250",260647056,"ARITHMETIC"
"perfect hash family",6,13,781,270301248,"perfect hash family14,1107,40S14",270301248,"ARITHMETIC"
"perfect hash family",6,13,801,274385448,"perfect hash family14,1107,40S13",274385448,"ARITHMETIC"
"perfect hash family",6,13,842,282553848,"perfect hash family14,1107,40S11",282553848,"ARITHMETIC"
"perfect hash family",5,14,871,24968913,"perfect hash family3,871,582",24968913,"ARITHMETIC"
"perfect hash family",5,14,901,25091793,"perfect hash family3,960,641T59",25091793,"ARITHMETIC"
"perfect hash family",5,14,905,25099473,"perfect hash family3,972,649T67",25099473,"ARITHMETIC"
"perfect hash family",5,14,908,25099953,"perfect hash family3,981,655T73",25099953,"ARITHMETIC"
"perfect hash family",5,14,960,25153233,"perfect hash family3,960,641",25153233,"ARITHMETIC"
"perfect hash family",5,14,964,25160913,"perfect hash family3,972,649T8",25160913,"ARITHMETIC"
"perfect hash family",5,14,967,25161393,"perfect hash family3,981,655T14",25161393,"ARITHMETIC"
"perfect hash family",5,14,973,25164753,"perfect hash family3,973,650",25164753,"ARITHMETIC"
"perfect hash family",5,14,976,25165233,"perfect hash family3,981,655T5",25165233,"ARITHMETIC"
"perfect hash family",5,14,982,25165473,"perfect hash family3,982,656",25165473,"ARITHMETIC"
"perfect hash family",5,14,1022,26865393,"perfect hash family3,1146,765T124",26865393,"ARITHMETIC"
"perfect hash family",5,14,1031,26869233,"perfect hash family3,1146,765T115",26869233,"ARITHMETIC"
"perfect hash family",5,14,1037,26869473,"perfect hash family3,1146,765T109",26869473,"ARITHMETIC"
"perfect hash family",5,14,1680,32427644,"perfect hash family4,3125,625T289",32427644,"ARITHMETIC"
"perfect hash family",5,14,1800,32489084,"perfect hash family4,3125,625T265",32489084,"ARITHMETIC"
"perfect hash family",5,14,1880,32492924,"perfect hash family4,3125,625T249",32492924,"ARITHMETIC"
"perfect hash family",5,14,1895,32493164,"perfect hash family4,3125,625T246",32493164,"ARITHMETIC"
"perfect hash family",5,14,2270,33345164,"perfect hash family4,3125,625T171",33345164,"ARITHMETIC"
"perfect hash family",5,14,2575,33410684,"perfect hash family4,3125,625T110",33410684,"ARITHMETIC"
"perfect hash family",5,14,2910,33476204,"perfect hash family4,3125,625T43",33476204,"ARITHMETIC"
"perfect hash family",5,14,3125,33537644,"perfect hash family4,3125,625",33537644,"ARITHMETIC"
"perfect hash family",5,14,6798,45612579,"perfect hash family9,10609,103T37",45612579,"ARITHMETIC"
"perfect hash family",5,14,7519,45612624,"perfect hash family9,10609,103T30",45612624,"ARITHMETIC"
"perfect hash family",5,14,7957,46104144,"perfect hash family9,11881,109T36",46104144,"ARITHMETIC"
"perfect hash family",5,14,8249,46134864,"perfect hash family9,12769,113T40",46134864,"ARITHMETIC"
"perfect hash family",5,14,8732,46137264,"perfect hash family9,14986,126T53",46137264,"ARITHMETIC"
"perfect hash family",5,14,9476,46530099,"perfect hash family9,10609,103T11",46530099,"ARITHMETIC"
"perfect hash family",6,14,384,531692104,"perfect hash family32,512,16T4",531692104,"ARITHMETIC"
"perfect hash family",6,14,416,532501168,"perfect hash family32,512,16T3",532501168,"ARITHMETIC"
"perfect hash family",6,14,448,533335132,"perfect hash family32,512,16T2",533335132,"ARITHMETIC"
"perfect hash family",6,14,513,536870752,"perfect hash family32,513,17",536870752,"ARITHMETIC"
"perfect hash family",6,14,3726,1174404154,"perfect hash family14,3726,66",1174404154,"ARITHMETIC"
"perfect hash family",6,14,6592,1291795343,"perfect hash family13,10609,103T39",1291795343,"ARITHMETIC"
"perfect hash family",6,14,6798,1291795583,"perfect hash family13,10609,103T37",1291795583,"ARITHMETIC"
"perfect hash family",6,14,8446,1306475663,"perfect hash family13,10609,103T21",1306475663,"ARITHMETIC"
"perfect hash family",6,14,9167,1307524223,"perfect hash family13,10609,103T14",1307524223,"ARITHMETIC"
"perfect hash family",6,14,10000,1308507263,"perfect hash family13,10609,103T5",1308507263,"ARITHMETIC"
"perfect hash family",3,15,22,7460,"perfect hash family2,34,18T12",7460,"ARITHMETIC"
"perfect hash family",5,15,871,24968919,"perfect hash family3,871,582",24968919,"ARITHMETIC"
"perfect hash family",5,15,901,25091799,"perfect hash family3,960,641T59",25091799,"ARITHMETIC"
"perfect hash family",5,15,905,25099479,"perfect hash family3,972,649T67",25099479,"ARITHMETIC"
"perfect hash family",5,15,908,25099959,"perfect hash family3,981,655T73",25099959,"ARITHMETIC"
"perfect hash family",5,15,960,25153239,"perfect hash family3,960,641",25153239,"ARITHMETIC"
"perfect hash family",5,15,964,25160919,"perfect hash family3,972,649T8",25160919,"ARITHMETIC"
"perfect hash family",5,15,967,25161399,"perfect hash family3,981,655T14",25161399,"ARITHMETIC"
"perfect hash family",5,15,973,25164759,"perfect hash family3,973,650",25164759,"ARITHMETIC"
"perfect hash family",5,15,976,25165239,"perfect hash family3,981,655T5",25165239,"ARITHMETIC"
"perfect hash family",5,15,982,25165479,"perfect hash family3,982,656",25165479,"ARITHMETIC"
"perfect hash family",5,15,1022,26865399,"perfect hash family3,1146,765T124",26865399,"ARITHMETIC"
"perfect hash family",5,15,1031,26869239,"perfect hash family3,1146,765T115",26869239,"ARITHMETIC"
"perfect hash family",5,15,1037,26869479,"perfect hash family3,1146,765T109",26869479,"ARITHMETIC"
"perfect hash family",5,15,1147,27721479,"perfect hash family3,1147,766",27721479,"ARITHMETIC"
"perfect hash family",5,15,1420,32362132,"perfect hash family4,3125,625T341",32362132,"ARITHMETIC"
"perfect hash family",5,15,1680,32427652,"perfect hash family4,3125,625T289",32427652,"ARITHMETIC"
"perfect hash family",5,15,1800,32489092,"perfect hash family4,3125,625T265",32489092,"ARITHMETIC"
"perfect hash family",5,15,1880,32492932,"perfect hash family4,3125,625T249",32492932,"ARITHMETIC"
"perfect hash family",5,15,1895,32493172,"perfect hash family4,3125,625T246",32493172,"ARITHMETIC"
"perfect hash family",5,15,2270,33345172,"perfect hash family4,3125,625T171",33345172,"ARITHMETIC"
"perfect hash family",5,15,2575,33410692,"perfect hash family4,3125,625T110",33410692,"ARITHMETIC"
"perfect hash family",5,15,2910,33476212,"perfect hash family4,3125,625T43",33476212,"ARITHMETIC"
"perfect hash family",5,15,3125,33537652,"perfect hash family4,3125,625",33537652,"ARITHMETIC"
"perfect hash family",5,15,6798,45612597,"perfect hash family9,10609,103T37",45612597,"ARITHMETIC"
"perfect hash family",5,15,7519,45612642,"perfect hash family9,10609,103T30",45612642,"ARITHMETIC"
"perfect hash family",5,15,7957,46104162,"perfect hash family9,11881,109T36",46104162,"ARITHMETIC"
"perfect hash family",5,15,8249,46134882,"perfect hash family9,12769,113T40",46134882,"ARITHMETIC"
"perfect hash family",5,15,8732,46137282,"perfect hash family9,14986,126T53",46137282,"ARITHMETIC"
"perfect hash family",5,15,9476,46530117,"perfect hash family9,10609,103T11",46530117,"ARITHMETIC"
"perfect hash family",6,15,513,536870816,"perfect hash family32,513,17",536870816,"ARITHMETIC"
"perfect hash family",6,15,3726,1174404182,"perfect hash family14,3726,66",1174404182,"ARITHMETIC"
"perfect hash family",6,15,6592,1291795369,"perfect hash family13,10609,103T39",1291795369,"ARITHMETIC"
"perfect hash family",6,15,6798,1291795609,"perfect hash family13,10609,103T37",1291795609,"ARITHMETIC"
"perfect hash family",6,15,8446,1306475689,"perfect hash family13,10609,103T21",1306475689,"ARITHMETIC"
"perfect hash family",6,15,9167,1307524249,"perfect hash family13,10609,103T14",1307524249,"ARITHMETIC"
"perfect hash family",6,15,10000,1308507289,"perfect hash family13,10609,103T5",1308507289,"ARITHMETIC"
"perfect hash family",5,16,871,24968925,"perfect hash family3,871,582",24968925,"ARITHMETIC"
"perfect hash family",5,16,901,25091805,"perfect hash family3,960,641T59",25091805,"ARITHMETIC"
"perfect hash family",5,16,905,25099485,"perfect hash family3,972,649T67",25099485,"ARITHMETIC"
"perfect hash family",5,16,908,25099965,"perfect hash family3,981,655T73",25099965,"ARITHMETIC"
"perfect hash family",5,16,960,25153245,"perfect hash family3,960,641",25153245,"ARITHMETIC"
"perfect hash family",5,16,964,25160925,"perfect hash family3,972,649T8",25160925,"ARITHMETIC"
"perfect hash family",5,16,967,25161405,"perfect hash family3,981,655T14",25161405,"ARITHMETIC"
"perfect hash family",5,16,973,25164765,"perfect hash family3,973,650",25164765,"ARITHMETIC"
"perfect hash family",5,16,976,25165245,"perfect hash family3,981,655T5",25165245,"ARITHMETIC"
"perfect hash family",5,16,982,25165485,"perfect hash family3,982,656",25165485,"ARITHMETIC"
"perfect hash family",5,16,1022,26865405,"perfect hash family3,1146,765T124",26865405,"ARITHMETIC"
"perfect hash family",5,16,1031,26869245,"perfect hash family3,1146,765T115",26869245,"ARITHMETIC"
"perfect hash family",5,16,1037,26869485,"perfect hash family3,1146,765T109",26869485,"ARITHMETIC"
"perfect hash family",5,16,1147,27721485,"perfect hash family3,1147,766",27721485,"ARITHMETIC"
"perfect hash family",5,16,1420,32362140,"perfect hash family4,3125,625T341",32362140,"ARITHMETIC"
"perfect hash family",5,16,1680,32427660,"perfect hash family4,3125,625T289",32427660,"ARITHMETIC"
"perfect hash family",5,16,1800,32489100,"perfect hash family4,3125,625T265",32489100,"ARITHMETIC"
"perfect hash family",5,16,1880,32492940,"perfect hash family4,3125,625T249",32492940,"ARITHMETIC"
"perfect hash family",5,16,1895,32493180,"perfect hash family4,3125,625T246",32493180,"ARITHMETIC"
"perfect hash family",5,16,2270,33345180,"perfect hash family4,3125,625T171",33345180,"ARITHMETIC"
"perfect hash family",5,16,2575,33410700,"perfect hash family4,3125,625T110",33410700,"ARITHMETIC"
"perfect hash family",5,16,2910,33476220,"perfect hash family4,3125,625T43",33476220,"ARITHMETIC"
"perfect hash family",5,16,3125,33537660,"perfect hash family4,3125,625",33537660,"ARITHMETIC"
"perfect hash family",5,16,6798,45612615,"perfect hash family9,10609,103T37",45612615,"ARITHMETIC"
"perfect hash family",5,16,7519,45612660,"perfect hash family9,10609,103T30",45612660,"ARITHMETIC"
"perfect hash family",5,16,7957,46104180,"perfect hash family9,11881,109T36",46104180,"ARITHMETIC"
"perfect hash family",5,16,8249,46134900,"perfect hash family9,12769,113T40",46134900,"ARITHMETIC"
"perfect hash family",5,16,8732,46137300,"perfect hash family9,14986,126T53",46137300,"ARITHMETIC"
"perfect hash family",5,16,9476,46530135,"perfect hash family9,10609,103T11",46530135,"ARITHMETIC"
"perfect hash family",6,16,512,536870416,"perfect hash family32,512,16,c",536870416,"ARITHMETIC"
"perfect hash family",6,16,513,536870880,"perfect hash family32,513,17",536870880,"ARITHMETIC"
"perfect hash family",6,16,530,671088075,"perfect hash family5,530,236",671088075,"ARITHMETIC"
"perfect hash family",6,16,3726,1174404210,"perfect hash family14,3726,66",1174404210,"ARITHMETIC"
"perfect hash family",6,16,6592,1291795395,"perfect hash family13,10609,103T39",1291795395,"ARITHMETIC"
"perfect hash family",6,16,6798,1291795635,"perfect hash family13,10609,103T37",1291795635,"ARITHMETIC"
"perfect hash family",6,16,8446,1306475715,"perfect hash family13,10609,103T21",1306475715,"ARITHMETIC"
"perfect hash family",6,16,9167,1307524275,"perfect hash family13,10609,103T14",1307524275,"ARITHMETIC"
"perfect hash family",6,16,10000,1308507315,"perfect hash family13,10609,103T5",1308507315,"ARITHMETIC"
"perfect hash family",3,17,397,18624,"perfect hash family2,760,381T363",18624,"ARITHMETIC"
"perfect hash family",5,17,928,33825696,"perfect hash family3,928,620",33825696,"ARITHMETIC"
"perfect hash family",5,17,950,33982912,"perfect hash family3,993,663T43",33982912,"ARITHMETIC"
"perfect hash family",5,17,977,33992160,"perfect hash family3,1074,717T97",33992160,"ARITHMETIC"
"perfect hash family",5,17,979,33992704,"perfect hash family3,1080,721T101",33992704,"ARITHMETIC"
"perfect hash family",5,17,993,34061520,"perfect hash family3,993,663",34061520,"ARITHMETIC"
"perfect hash family",5,17,1020,34070768,"perfect hash family3,1074,717T54",34070768,"ARITHMETIC"
"perfect hash family",5,17,1022,34071312,"perfect hash family3,1080,721T58",34071312,"ARITHMETIC"
"perfect hash family",5,17,1075,34075392,"perfect hash family3,1075,718",34075392,"ARITHMETIC"
"perfect hash family",5,17,1077,34075936,"perfect hash family3,1080,721T3",34075936,"ARITHMETIC"
"perfect hash family",5,17,1080,34076208,"perfect hash family3,1080,721",34076208,"ARITHMETIC"
"perfect hash family",5,17,1790,43916912,"perfect hash family4,3125,625T267",43916912,"ARITHMETIC"
"perfect hash family",5,17,2000,43995520,"perfect hash family4,3125,625T225",43995520,"ARITHMETIC"
"perfect hash family",5,17,2035,44000144,"perfect hash family4,3125,625T218",44000144,"ARITHMETIC"
"perfect hash family",5,17,2040,44000512,"perfect hash family4,3125,625T217",44000512,"ARITHMETIC"
"perfect hash family",5,17,2400,45169744,"perfect hash family4,3125,625T145",45169744,"ARITHMETIC"
"perfect hash family",5,17,2775,45253248,"perfect hash family4,3125,625T70",45253248,"ARITHMETIC"
"perfect hash family",5,17,3100,45336752,"perfect hash family4,3125,625T5",45336752,"ARITHMETIC"
"perfect hash family",5,17,3125,45415360,"perfect hash family4,3125,625",45415360,"ARITHMETIC"
"perfect hash family",5,17,8720,61805120,"perfect hash family9,11881,109T29",61805120,"ARITHMETIC"
"perfect hash family",5,17,9558,62470976,"perfect hash family9,14986,126T46",62470976,"ARITHMETIC"
"perfect hash family",5,17,10000,63057904,"perfect hash family9,11449,107T10",63057904,"ARITHMETIC"
"perfect hash family",6,17,289,386200849,"perfect hash family16,289,17,c",386200849,"ARITHMETIC"
"perfect hash family",6,17,513,772401681,"perfect hash family32,513,17,c",772401681,"ARITHMETIC"
"perfect hash family",6,17,514,772402176,"perfect hash family32,514,18",772402176,"ARITHMETIC"
"perfect hash family",6,17,620,965502160,"perfect hash family5,620,268",965502160,"ARITHMETIC"
"perfect hash family",6,17,3725,1689560320,"perfect hash family14,3725,65",1689560320,"ARITHMETIC"
"perfect hash family",6,17,3726,1689628864,"perfect hash family14,3726,66",1689628864,"ARITHMETIC"
"perfect hash family",6,17,6955,1858583552,"perfect hash family13,11449,107T42",1858583552,"ARITHMETIC"
"perfect hash family",6,17,7062,1858588448,"perfect hash family13,11449,107T41",1858588448,"ARITHMETIC"
"perfect hash family",6,17,9888,1880307376,"perfect hash family13,10609,103T7",1880307376,"ARITHMETIC"
"perfect hash family",6,17,10000,1881306160,"perfect hash family13,11449,107T11",1881306160,"ARITHMETIC"
"perfect hash family",3,18,383,19545,"perfect hash family2,760,381T377",19545,"ARITHMETIC"
"perfect hash family",3,18,384,19707,"perfect hash family2,760,381T376",19707,"ARITHMETIC"
"perfect hash family",3,18,385,19869,"perfect hash family2,760,381T375",19869,"ARITHMETIC"
"perfect hash family",5,18,878,56929368,"perfect hash family3,1254,837T376",56929368,"ARITHMETIC"
"perfect hash family",5,18,883,56935866,"perfect hash family3,1254,837T371",56935866,"ARITHMETIC"
"perfect hash family",5,18,887,56936208,"perfect hash family3,1254,837T367",56936208,"ARITHMETIC"
