t,v,k,N,tier,source_id,source_detail,snapshot_id,array_sha256,verify_stamp,entered,notes,lb,lb_evidence
4,16,2833,524281,CITED,S1,CPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
4,16,2976,630541,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,3162,654782,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,3888,683536,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4096,683761,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4112,699375,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4128,699886,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4144,699888,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4208,702740,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4224,702994,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4336,703002,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4352,706188,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4368,706668,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4369,724156,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4386,724667,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4403,724669,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4471,727521,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4488,727775,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4607,727783,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4624,730969,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4641,731449,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4752,743428,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4784,747028,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4912,749256,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4914,760314,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,4930,771743,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5049,771983,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5083,775583,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5219,777811,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5220,796532,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5274,796776,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5292,799092,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5346,799100,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5418,802700,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5526,810780,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5536,838438,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5632,838678,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5744,846358,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5760,848826,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5872,848886,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,5936,850132,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6064,852648,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6096,861706,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6120,873051,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6239,886747,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6307,887993,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6336,890281,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6443,890509,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6512,894121,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6656,898123,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6704,901963,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,6896,906037,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7024,908793,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7088,910183,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7168,912987,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7216,916827,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7327,948218,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7463,950974,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7531,952364,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7616,955168,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7667,959263,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7794,977447,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,7866,978885,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,8064,983247,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,8082,987342,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,8192,987856,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,8304,988081,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,8736,991921,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
4,16,10000,995296,CITED,S1,Colbourn-Martirosyan-TVT-Walker,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,17,1048576,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,18,1419855,CITED,S1,orthogonal array fuse,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,20,2093056,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,21,2097151,CITED,S1,CPHF IPO 2 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,33,3080176,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,36,3141616,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,38,3145456,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,39,3145726,CITED,S1,CPHF IPO 3 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,53,4063216,CITED,S1,"4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,56,4128736,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,62,4186096,CITED,S1,"3,3-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,64,4190176,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,66,4194256,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,73,4194301,CITED,S1,CPHF IPO 4 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,92,5111776,CITED,S1,"4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,103,5177296,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,111,5238736,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,119,5242576,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,145,5242876,CITED,S1,CPHF IPO 5 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,146,6094816,CITED,S1,"4,4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,165,6160336,CITED,S1,"4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,185,6225856,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,197,6287296,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,206,6291136,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,207,6291376,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,210,6291451,CITED,S1,CPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,248,7143376,CITED,S1,"4,4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,284,7208896,CITED,S1,"4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,336,7274416,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,360,7335856,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,376,7339696,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,379,7339936,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,454,8191936,CITED,S1,"4,4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,515,8257456,CITED,S1,"4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,582,8322976,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,641,8384416,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,650,8388256,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,656,8388496,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,766,9240496,CITED,S1,"4,4,4-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,767,13103536,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,768,15906736,CITED,S1,Add 2 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,769,16889776,CITED,S1,Add 3 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,782,17872816,CITED,S1,Add 16 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,783,19588192,CITED,S1,Add 17 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,838,19801813,CITED,S1,3-Restricted SCPHF RE (CL) fuse fuse fuse,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,851,19808311,CITED,S1,2-Restricted SCPHF RE (CL) fuse fuse fuse,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,852,23671351,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,871,24968925,CITED,S1,"perfect hash family3,871,582",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,901,25091805,CITED,S1,"perfect hash family3,960,641T59",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,905,25099485,CITED,S1,"perfect hash family3,972,649T67",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,908,25099965,CITED,S1,"perfect hash family3,981,655T73",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,960,25153245,CITED,S1,"perfect hash family3,960,641",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,964,25160925,CITED,S1,"perfect hash family3,972,649T8",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,967,25161405,CITED,S1,"perfect hash family3,981,655T14",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,973,25164765,CITED,S1,"perfect hash family3,973,650",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,976,25165245,CITED,S1,"perfect hash family3,981,655T5",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,982,25165485,CITED,S1,"perfect hash family3,982,656",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1022,26865405,CITED,S1,"perfect hash family3,1146,765T124",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1031,26869245,CITED,S1,"perfect hash family3,1146,765T115",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1037,26869485,CITED,S1,"perfect hash family3,1146,765T109",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1147,27721485,CITED,S1,"perfect hash family3,1147,766",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1156,31381590,CITED,S1,Power N-CT37^2Arc(2)T4,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1188,31385430,CITED,S1,Power N-CT37^2T4T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1221,31389270,CITED,S1,Power N-CT37^2T4,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1227,31439190,CITED,S1,Power N-CT37^2Arc(4),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1261,31443030,CITED,S1,Power N-CT37^2Arc(3),colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1296,31446870,CITED,S1,Power N-CT37^2T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1332,31450710,CITED,S1,Power N-CT37^2T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1370,31454550,CITED,S1,Power N-CT37^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1371,31457250,CITED,S1,Power N-CT37^2+2,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1420,32362140,CITED,S1,"perfect hash family4,3125,625T341",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1680,32427660,CITED,S1,"perfect hash family4,3125,625T289",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1800,32489100,CITED,S1,"perfect hash family4,3125,625T265",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1880,32492940,CITED,S1,"perfect hash family4,3125,625T249",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,1895,32493180,CITED,S1,"perfect hash family4,3125,625T246",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,2270,33345180,CITED,S1,"perfect hash family4,3125,625T171",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,2575,33410700,CITED,S1,"perfect hash family4,3125,625T110",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,2910,33476220,CITED,S1,"perfect hash family4,3125,625T43",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3125,33537660,CITED,S1,"perfect hash family4,3125,625",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3233,37551975,CITED,S1,Power N-CT61^2T8,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3242,37609365,CITED,S1,"Power N-CT67^2Trin3,3,14",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3286,37609410,CITED,S1,Power N-CT67^2T14T5,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3342,37613445,CITED,S1,"Power N-CT67^2Trin1,3,14",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3392,37613490,CITED,S1,Power N-CT67^2T14T3,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3395,37617480,CITED,S1,Power N-CT67^2Arc(3)T14,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3416,37617495,CITED,S1,Power N-CT61^2T5,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3446,37617525,CITED,S1,Power N-CT67^2Arc(2)T14,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3498,37617570,CITED,S1,Power N-CT67^2T14T1,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,3869,37617615,CITED,S1,Power N-CT73^2T20,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,4088,37683135,CITED,S1,Power N-CT73^2T17,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,4096,37740450,CITED,S1,Power N-CT67^2T3T3,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,4526,37740495,CITED,S1,Power N-CT73^2T11,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,4672,37744575,CITED,S1,Power N-CT73^2T9,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,4818,37748655,CITED,S1,Power N-CT73^2T7,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,5329,37748700,CITED,S1,Power N-CT73^2,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,5330,43177740,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,5518,45080295,CITED,S1,Power N-CT89^2T27,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,5696,45084375,CITED,S1,Power N-CT89^2T25,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,5874,45088455,CITED,S1,Power N-CT89^2T23,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,6497,45088500,CITED,S1,Power N-CT89^2T16,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,6716,45547140,CITED,S1,Power N-CT97^2T24T5,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,6798,45612615,CITED,S1,"perfect hash family9,10609,103T37",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,7519,45612660,CITED,S1,"perfect hash family9,10609,103T30",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,7924,46005975,CITED,S1,Power N-CT89^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
5,16,7957,46104180,CITED,S1,"perfect hash family9,11881,109T36",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,8249,46134900,CITED,S1,"perfect hash family9,12769,113T40",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,8732,46137300,CITED,S1,"perfect hash family9,14986,126T53",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,9476,46530135,CITED,S1,"perfect hash family9,10609,103T11",colbourn-2024-11-ug,,,2026-08-23,,,
5,16,10000,46595655,CITED,S1,Power N-CT101^2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,17,16777216,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,18,24137567,CITED,S1,orthogonal array fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,19,39866207,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,20,47045875,CITED,S1,orthogonal array fuse fuse fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,22,49283056,CITED,S1,5-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,25,50266096,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,26,50331616,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,28,50331646,CITED,S1,CPHF IPO 3 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,33,65011696,CITED,S1,"5,5-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,35,66060256,CITED,S1,5-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,39,67043296,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,40,67108816,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,46,67108861,CITED,S1,CPHF IPO 4 (WCS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,51,81788896,CITED,S1,"5,5-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,56,82837456,CITED,S1,5-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,58,83820496,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,63,83881936,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,64,83885776,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,66,83886016,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,73,97517536,CITED,S1,"5,5,5-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,82,98566096,CITED,S1,"5,5-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,89,99614656,CITED,S1,5-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,98,100597696,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,103,100659136,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,104,100662976,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,113,114294736,CITED,S1,"5,5,5-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,127,115343296,CITED,S1,"5,5-Restricted SCPHF RE (CL)",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,141,116391856,CITED,S1,5-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,150,117374896,CITED,S1,4-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,156,117436336,CITED,S1,3-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,159,117440176,CITED,S1,2-Restricted SCPHF RE (CL),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,163,117440416,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,164,117440506,CITED,S1,CPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,236,134217616,CITED,S1,SCPHF Random Extension (CLS),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,268,193100431,CITED,S1,SCPHF Random Extension (CLS) fuse,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,289,268435440,CITED,S1,Power CT17^2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,290,346026480,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,291,383746800,CITED,S1,Add 2 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,292,414221040,CITED,S1,Add 3 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,293,429949680,CITED,S1,Add 4 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,305,445678320,CITED,S1,Add 16 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,306,484882160,CITED,S1,Add 17 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,312,536211424,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,313,536334304,CITED,S1,Martirosyan-TVT variant,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,316,536453344,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,317,536594704,CITED,S1,Martirosyan-TVT variant,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,318,536736064,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,326,536736304,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,328,536736394,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,512,536870416,CITED,S1,"perfect hash family32,512,16,c",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,513,536870880,CITED,S1,"perfect hash family32,513,17",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,514,629265120,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,530,671088075,CITED,S1,"perfect hash family5,530,236",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,536,688559824,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,544,763894833,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,545,764132913,CITED,S1,Martirosyan-TVT variant,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,546,764370993,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,547,777607649,CITED,S1,Martirosyan-TVT variant,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,550,793455761,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
